@relation temp-relation

@attribute string/JaroWinkler numeric
@attribute string/MongeElkan numeric
@attribute string/Levenshtein numeric
@attribute string/Jaro numeric
@attribute string/LongestCommonSubsequenceNormComparator numeric
@attribute string/GreedyStringTiling_3 numeric
@attribute string/LongestCommonSubstringComparator numeric
@attribute string/LongestCommonSubsequenceComparator numeric
@attribute gold real

@data
0.8441319040854105,0.9622222222222222,55.0,0.7402198401423509,0.6206896551724138,NaN,0.6382978723404256,0.7659574468085106,0.0
0.695647337292734,0.24883720930232558,65.0,0.695647337292734,0.6395348837209303,NaN,0.1875,0.5729166666666667,0.0
0.8545734860883798,0.6365384615384615,40.0,0.7576224768139662,0.696,NaN,0.24454148471615722,0.759825327510917,0.0
0.7382909868608735,0.31313131313131315,81.0,0.7382909868608735,0.5412844036697247,NaN,0.1923076923076923,0.5673076923076923,0.0
0.0,0.2271604938271605,83.0,0.0,0.6790123456790124,NaN,0.15887850467289721,0.514018691588785,0.0
0.7963849424311543,0.25882352941176473,115.0,0.7963849424311543,0.6078431372549019,NaN,0.2222222222222222,0.584126984126984,0.0
0.7541880341880342,0.6416,59.0,0.7541880341880342,0.6602564102564102,NaN,0.40569395017793597,0.7259786476868327,0.0
0.7304983311201235,0.3395973154362416,123.0,0.7304983311201235,0.6778523489932886,NaN,0.20238095238095233,0.5952380952380952,0.0
0.8824124750176522,0.1813664596273292,105.0,0.804020791696087,0.6149068322981367,NaN,0.16167664670658688,0.5868263473053892,0.0
0.7560130496145555,0.612280701754386,50.0,0.7560130496145555,0.7807017543859649,NaN,0.3145161290322581,0.7096774193548387,0.0
0.760416611449482,0.7411764705882353,54.0,0.760416611449482,0.8235294117647058,NaN,0.3301587301587302,0.7936507936507937,0.0
0.0,0.44776119402985076,51.0,0.0,0.7611940298507462,NaN,0.3614457831325302,0.6024096385542168,0.0
0.0,0.3793103448275862,74.0,0.0,0.4793388429752066,NaN,0.3173076923076923,0.5480769230769231,0.0
0.7916874063523425,0.8683544303797468,29.0,0.7916874063523425,0.8607594936708861,NaN,0.8072289156626506,0.8192771084337349,0.0
0.887361203273612,0.39090909090909093,51.0,0.8122686721226867,0.8636363636363636,NaN,0.20242914979757087,0.7692307692307692,0.0
0.4,0.3388235294117647,66.0,0.0,0.4778761061946903,NaN,0.23232323232323238,0.5454545454545454,0.0
0.8602402599773615,0.6078431372549019,65.0,0.7670670999622692,0.6927374301675978,NaN,0.5602409638554218,0.7289156626506024,0.0
0.7562545548267833,0.6950354609929078,73.0,0.7562545548267833,0.8085106382978723,NaN,0.3559870550161812,0.7378640776699029,0.0
0.7319187702908634,0.31317829457364343,106.0,0.7319187702908634,0.5658914728682171,NaN,0.23938223938223935,0.555984555984556,0.0
0.6669559601932108,0.4560975609756098,82.0,0.6669559601932108,0.6463414634146342,NaN,0.3448275862068966,0.5123152709359606,0.0
0.7778728933901348,0.17762237762237762,108.0,0.7778728933901348,0.6503496503496503,NaN,0.11356466876971605,0.5867507886435331,0.0
0.7540922619047619,0.446875,41.0,0.7267691798941799,0.90625,NaN,0.32499999999999996,0.7125,0.0
0.7634554334554334,0.5785714285714286,32.0,0.7634554334554334,0.7380952380952381,NaN,0.29714285714285715,0.7085714285714286,0.0
0.7681635237190793,0.49743589743589745,41.0,0.7681635237190793,0.7160493827160493,NaN,0.289308176100629,0.7169811320754718,0.0
0.0,0.3857988165680473,119.0,0.0,0.6153846153846154,NaN,0.36094674556213013,0.6094674556213018,0.0
0.7013370293886005,0.35365853658536583,60.0,0.7013370293886005,0.6707317073170732,NaN,0.327683615819209,0.6101694915254237,0.0
0.7175189407622543,0.423728813559322,45.0,0.7175189407622543,0.6610169491525424,NaN,0.21875,0.609375,0.0
0.7546511756938203,0.5152941176470588,42.0,0.7546511756938203,0.6344086021505376,NaN,0.4044943820224719,0.6629213483146068,0.0
0.8846938775510205,0.710204081632653,71.0,0.8078231292517007,0.6785714285714286,NaN,0.1982507288629738,0.7755102040816326,0.0
0.7281233653099793,0.7109375,111.0,0.7281233653099793,0.5542168674698795,NaN,0.6122448979591837,0.6190476190476191,0.0
0.8106597941579974,0.5584905660377358,54.0,0.6844329902633289,0.7169811320754716,NaN,0.4242424242424242,0.5757575757575757,0.0
0.8846153846153847,0.3487179487179487,46.0,0.8076923076923078,0.6296296296296297,NaN,0.18867924528301883,0.6415094339622642,0.0
0.9058881440461155,0.8446808510638298,54.0,0.8431469067435259,0.9893617021276596,NaN,0.65,0.775,0.0
0.7474166956925578,0.4051724137931034,94.0,0.7474166956925578,0.5775862068965517,NaN,0.1724137931034483,0.5775862068965517,0.0
0.8773100045323551,0.5639344262295082,32.0,0.7955166742205918,0.7377049180327869,NaN,0.2272727272727273,0.6818181818181819,0.0
0.7064568999823587,0.3238095238095238,63.0,0.7064568999823587,0.49056603773584906,NaN,0.12631578947368416,0.5473684210526315,0.0
0.7529497930441327,0.5152777777777777,78.0,0.7529497930441327,0.660377358490566,NaN,0.21122112211221122,0.693069306930693,0.0
0.0,0.6166666666666667,68.0,0.0,0.8214285714285714,NaN,0.33492822966507174,0.6507177033492824,0.0
0.7655318808557906,0.3921875,40.0,0.7655318808557906,0.859375,NaN,0.3223443223443223,0.7985347985347986,0.0
0.7961615724374544,0.29518072289156627,97.0,0.7961615724374544,0.6706586826347305,NaN,0.2942942942942943,0.6726726726726726,0.0
0.866170542635659,0.43023255813953487,24.0,0.7769509043927648,0.8023255813953488,NaN,0.43023255813953487,0.8023255813953488,0.0
0.795753672361133,0.27928994082840236,107.0,0.795753672361133,0.6272189349112426,NaN,0.19241982507288635,0.6122448979591837,0.0
0.8480589589563101,0.2641509433962264,37.0,0.7467649315938502,0.5660377358490566,NaN,0.17391304347826086,0.5217391304347826,0.0
0.7633978551162817,0.6796296296296296,78.0,0.7633978551162817,0.6521739130434783,NaN,0.30493273542600896,0.6098654708520179,0.0
0.7412739364751749,0.6342105263157894,38.0,0.7412739364751749,0.7631578947368421,NaN,0.5662650602409638,0.6987951807228916,0.0
0.7255016546122891,0.49019607843137253,87.0,0.7255016546122891,0.6862745098039216,NaN,0.415929203539823,0.6106194690265487,0.0
0.868826111583121,0.7522727272727273,28.0,0.7813768526385348,0.7383177570093458,NaN,0.23589743589743595,0.8102564102564103,0.0
0.7773758606011985,0.5830985915492958,57.0,0.7773758606011985,0.8732394366197183,NaN,0.4267515923566879,0.7898089171974523,0.0
0.6990844282918647,0.375,41.0,0.6990844282918647,0.6607142857142857,NaN,0.32558139534883723,0.5736434108527132,0.0
0.7428571428571429,0.24107142857142858,88.0,0.7428571428571429,0.5,NaN,0.2109375,0.5625,0.0
0.8617824721272997,0.24482758620689654,45.0,0.7696374535454996,0.527027027027027,NaN,0.19696969696969702,0.5909090909090908,0.0
0.7314134762192839,0.362406015037594,88.0,0.7314134762192839,0.5632183908045977,NaN,0.254071661237785,0.6254071661237786,0.0
0.9098787248787248,0.7435897435897436,30.0,0.8497978747978747,0.8416666666666667,NaN,0.3122362869198312,0.8523206751054853,0.0
0.7015780300272474,0.5545454545454546,74.0,0.7015780300272474,0.5298507462686567,NaN,0.43243243243243246,0.6396396396396397,0.0
0.8657963875205255,0.38448275862068965,85.0,0.7763273125342091,0.6379310344827587,NaN,0.2148760330578512,0.6115702479338843,0.0
0.697295090205538,0.7305555555555555,47.0,0.697295090205538,0.875,NaN,0.5714285714285714,0.6923076923076923,0.0
0.8603371957796297,0.44363636363636366,76.0,0.7672286596327161,0.5460992907801419,NaN,0.18326693227091628,0.6055776892430279,0.0
0.904043316018802,0.5651376146788991,27.0,0.8400721933646699,0.8990825688073395,NaN,0.3879310344827587,0.8448275862068966,0.0
0.4,0.4631578947368421,73.0,0.0,0.8289473684210527,NaN,0.26347305389221554,0.7485029940119761,0.0
0.7890991729658292,0.4652173913043478,76.0,0.7363739662072865,0.5543478260869565,NaN,0.2947368421052632,0.5368421052631579,0.0
0.7269613438982899,0.38823529411764707,70.0,0.7269613438982899,0.4791666666666667,NaN,0.3646408839779005,0.5082872928176796,0.0
0.8023280815569972,0.2953846153846154,52.0,0.6705468025949953,0.5692307692307692,NaN,0.20270270270270274,0.5,0.0
0.8734662712185272,0.28840579710144926,88.0,0.7891104520308786,0.5660377358490566,NaN,0.14141414141414144,0.5656565656565656,0.0
0.8903678329663159,0.5245901639344263,14.0,0.8172797216105265,0.8852459016393442,NaN,0.484375,0.84375,0.0
0.790538484276767,0.7748148148148148,42.0,0.790538484276767,0.8592592592592593,NaN,0.6453900709219857,0.8226950354609929,0.0
0.8339757383966244,0.2375,69.0,0.7232928973277074,0.56,NaN,0.1428571428571429,0.5612244897959184,0.0
0.7114077113932614,0.46835443037974683,50.0,0.7114077113932614,0.759493670886076,NaN,0.39572192513368987,0.6417112299465241,0.0
0.7309698996655518,0.52,28.0,0.7309698996655518,0.6153846153846154,NaN,0.4521739130434783,0.6956521739130435,0.0
0.6885128864139358,0.35942028985507246,61.0,0.6885128864139358,0.4523809523809524,NaN,0.18300653594771243,0.49673202614379086,0.0
0.7690429449348876,0.5982142857142857,40.0,0.7690429449348876,0.7857142857142857,NaN,0.5877192982456141,0.7631578947368421,0.0
0.6490783117213322,0.41403508771929826,45.0,0.6490783117213322,0.45,NaN,0.17518248175182483,0.5255474452554745,0.0
0.7367472051929318,0.3593220338983051,44.0,0.7367472051929318,0.4576271186440678,NaN,0.23728813559322037,0.4576271186440678,0.0
0.4,0.4673469387755102,56.0,0.0,0.7040816326530612,NaN,0.4356435643564357,0.6831683168316831,0.0
0.7209781010180163,0.2835820895522388,35.0,0.7209781010180163,0.6231884057971014,NaN,0.2647058823529411,0.6176470588235294,0.0
0.9182132596993278,0.8070175438596491,52.0,0.8636887661655464,0.8947368421052632,NaN,0.6367041198501873,0.7640449438202247,0.0
0.8619417090542973,0.35180722891566263,69.0,0.769902848423829,0.5180722891566265,NaN,0.22352941176470587,0.5058823529411764,0.0
0.842881679723785,0.6979020979020979,33.0,0.842881679723785,0.8486842105263158,NaN,0.31864406779661014,0.8677966101694915,0.0
0.8328692398634674,0.3041095890410959,47.0,0.721448733105779,0.5517241379310345,NaN,0.16249999999999998,0.6,0.0
0.8585322507381331,0.8625,63.0,0.7642204178968885,0.6352941176470588,NaN,0.43262411347517726,0.7588652482269503,0.0
0.0,0.6365384615384615,66.0,0.0,0.625,NaN,0.4464285714285714,0.6607142857142857,0.0
0.7883403931791029,0.5575757575757576,68.0,0.7883403931791029,0.75,NaN,0.28260869565217395,0.7028985507246377,0.0
0.9009021527419961,0.5012048192771085,95.0,0.8348369212366603,0.7083333333333334,NaN,0.49101796407185627,0.7065868263473054,0.0
0.7275335775335776,0.4,54.0,0.7275335775335776,0.7692307692307693,NaN,0.3033175355450237,0.6635071090047393,0.0
0.0,0.4117647058823529,48.0,0.0,0.38461538461538464,NaN,0.3620689655172413,0.43103448275862066,0.0
0.7695183427108363,0.4,54.0,0.7695183427108363,0.6511627906976745,NaN,0.3004291845493562,0.703862660944206,0.0
0.8201214270363206,0.41818181818181815,91.0,0.7002023783938678,0.5227272727272727,NaN,0.2981818181818182,0.6690909090909091,0.0
0.8653085645905749,0.7195652173913043,49.0,0.7755142743176249,0.7934782608695652,NaN,0.527363184079602,0.7263681592039801,0.0
0.8722415499665173,0.6513274336283186,24.0,0.7870692499441955,0.8938053097345132,NaN,0.28691983122362874,0.8523206751054853,0.0
0.6827137647213685,0.5176470588235295,73.0,0.6827137647213685,0.5046728971962616,NaN,0.27083333333333337,0.5520833333333333,0.0
0.7136807636807636,0.21818181818181817,61.0,0.7136807636807636,0.47619047619047616,NaN,0.17391304347826086,0.49689440993788825,0.0
0.7644920538837003,0.395,94.0,0.7644920538837003,0.5988700564971752,NaN,0.18397626112759646,0.6231454005934718,0.0
0.9018940779177992,0.4026666666666667,56.0,0.8364901298629986,0.8666666666666667,NaN,0.3551401869158879,0.8099688473520249,0.0
0.8814654256449489,0.5838709677419355,49.0,0.8024423760749148,0.7741935483870968,NaN,0.484375,0.7421875,0.0
0.7046666071056314,0.4357142857142857,76.0,0.7046666071056314,0.4959349593495935,NaN,0.34782608695652173,0.5893719806763285,0.0
0.7846173420548671,0.574496644295302,69.0,0.7846173420548671,0.8322147651006712,NaN,0.31875,0.76875,0.0
0.8087731820788987,0.35294117647058826,83.0,0.6812886367981644,0.788235294117647,NaN,0.17621145374449343,0.5903083700440528,0.0
0.8706700141442716,0.3392857142857143,43.0,0.784450023573786,0.752,NaN,0.19409282700421937,0.7932489451476793,0.0
0.7662790390464901,0.594392523364486,42.0,0.7662790390464901,0.7168141592920354,NaN,0.5,0.7181818181818183,0.0
0.9165398765355116,0.4738095238095238,31.0,0.8608997942258526,0.7976190476190477,NaN,0.39766081871345027,0.7836257309941521,0.0
0.0,0.6246153846153846,84.0,0.0,0.5878787878787879,NaN,0.2508474576271187,0.6576271186440679,0.0
0.7310627153594077,0.6455284552845528,83.0,0.7310627153594077,0.6095890410958904,NaN,0.40892193308550184,0.6617100371747212,0.0
0.8027879767373333,0.6299319727891156,119.0,0.8027879767373333,0.6326530612244898,NaN,0.46405228758169936,0.607843137254902,0.0
0.8919660147728578,0.5622641509433962,73.0,0.8199433579547629,0.5517241379310345,NaN,0.3745019920318725,0.6374501992031872,0.0
0.734274373266771,0.5797752808988764,64.0,0.734274373266771,0.5701754385964912,NaN,0.5024630541871922,0.6305418719211823,0.0
0.7419151704397606,0.46,51.0,0.7419151704397606,0.56,NaN,0.303448275862069,0.5793103448275863,0.0
0.7047924581175432,0.2786885245901639,41.0,0.7047924581175432,0.5769230769230769,NaN,0.24460431654676262,0.6474820143884892,0.0
0.748730931095817,0.26666666666666666,65.0,0.748730931095817,0.6574074074074074,NaN,0.22707423580786024,0.6026200873362446,0.0
0.6738787582451297,0.28125,53.0,0.6738787582451297,0.59375,NaN,0.20547945205479456,0.5205479452054795,0.0
0.4,0.8451612903225807,33.0,0.0,0.648936170212766,NaN,0.6666666666666667,0.782051282051282,0.0
0.7454647748765395,0.5524475524475524,65.0,0.7454647748765395,0.6797385620915033,NaN,0.5202702702702703,0.7027027027027026,0.0
0.8673140283140284,0.5386666666666666,52.0,0.7788567138567138,0.5714285714285714,NaN,0.23529411764705888,0.6844919786096257,0.0
0.7766349125395409,0.35194805194805195,53.0,0.7766349125395409,0.7354838709677419,NaN,0.34304207119741104,0.7378640776699029,0.0
0.7409746588693956,0.6578947368421053,49.0,0.7409746588693956,0.6,NaN,0.5568181818181819,0.6704545454545454,0.0
0.8633006535947714,0.47,92.0,0.7721677559912855,0.6588235294117647,NaN,0.19999999999999996,0.6727272727272727,0.0
0.7333786052083551,0.34095238095238095,66.0,0.7333786052083551,0.5849056603773585,NaN,0.2748815165876777,0.5876777251184835,0.0
0.0,0.8758620689655172,78.0,0.0,0.6144578313253012,NaN,0.7163120567375887,0.7234042553191489,0.0
0.8806513126860283,0.24705882352941178,73.0,0.8010855211433804,0.7588235294117647,NaN,0.1643059490084986,0.725212464589235,0.0
0.0,0.30483870967741933,78.0,0.0,0.6854838709677419,NaN,0.2857142857142857,0.640926640926641,0.0
0.7846319444444445,0.778125,50.0,0.7846319444444445,0.875,NaN,0.2158273381294964,0.7985611510791367,0.0
0.8747724133045234,0.5378378378378378,53.0,0.791287355507539,0.5412844036697247,NaN,0.3825136612021858,0.644808743169399,0.0
0.6882782435655445,0.6157894736842106,71.0,0.6882782435655445,0.4954128440366973,NaN,0.4756756756756757,0.5729729729729729,0.0
0.30000000000000004,0.6909090909090909,72.0,0.0,0.5797101449275363,NaN,0.2953586497890295,0.6751054852320675,0.0
0.8443913765153424,0.42142857142857143,46.0,0.7406522941922372,0.5742574257425742,NaN,0.1837837837837838,0.6270270270270271,0.0
0.7092331556278425,0.48823529411764705,50.0,0.7092331556278425,0.5268817204301075,NaN,0.2981366459627329,0.5838509316770186,0.0
0.8400220051444459,0.2660377358490566,60.0,0.7333700085740765,0.7358490566037735,NaN,0.14937759336099588,0.6473029045643153,0.0
0.8895843177989248,0.6903225806451613,45.0,0.815973862998208,0.8143712574850299,NaN,0.35403726708074534,0.8136645962732919,0.0
0.7250203430856228,0.3227722772277228,84.0,0.7250203430856228,0.49264705882352944,NaN,0.16877637130801693,0.5654008438818565,0.0
0.8753856463523075,0.37446808510638296,43.0,0.7923094105871792,0.925531914893617,NaN,0.2714932126696833,0.7873303167420814,0.0
0.0,0.832258064516129,43.0,0.0,0.6,NaN,0.6802721088435374,0.6938775510204082,0.0
0.0,0.6162790697674418,72.0,0.0,0.5035971223021583,NaN,0.42666666666666664,0.6133333333333333,0.0
0.7291967291967292,0.35873015873015873,53.0,0.7291967291967292,0.5064935064935064,NaN,0.24285714285714288,0.5571428571428572,0.0
0.7921608644072574,0.34146341463414637,134.0,0.7921608644072574,0.47560975609756095,NaN,0.3383685800604229,0.4652567975830816,0.0
0.8149609011677976,0.3448275862068966,46.0,0.6916015019463294,0.6551724137931034,NaN,0.1573033707865169,0.6179775280898876,0.0
0.9076744703885993,0.4261437908496732,44.0,0.8461241173143321,0.8235294117647058,NaN,0.3987341772151899,0.7974683544303798,0.0
0.7500923616261038,0.9428571428571428,59.0,0.7223248462512265,0.6441717791411042,NaN,0.708955223880597,0.7761194029850746,0.0
0.8531016042780749,0.5272727272727272,61.0,0.7551693404634582,0.6176470588235294,NaN,0.14634146341463417,0.6666666666666667,0.0
0.6425248525461745,0.3611940298507463,74.0,0.6425248525461745,0.35714285714285715,NaN,0.2545454545454545,0.4242424242424242,0.0
0.7963937007874016,0.2832,79.0,0.7091338582677166,0.5748031496062992,NaN,0.2777777777777778,0.5714285714285714,0.0
0.7244211566282064,0.26666666666666666,61.0,0.7244211566282064,0.4574468085106383,NaN,0.15384615384615385,0.4970414201183432,0.0
0.8065991083543322,0.2623376623376623,73.0,0.6776651805905537,0.7922077922077922,NaN,0.1188118811881188,0.5742574257425743,0.0
0.6900598077068665,0.7432432432432432,49.0,0.6900598077068665,0.5625,NaN,0.5698924731182795,0.6774193548387097,0.0
0.8451643497515058,0.31868131868131866,55.0,0.7419405829191762,0.5688073394495413,NaN,0.22999999999999998,0.6,0.0
0.8440276605465513,0.7344262295081967,21.0,0.777182372209359,0.7397260273972602,NaN,0.6417910447761195,0.791044776119403,0.0
0.6212398712398711,0.6040816326530613,96.0,0.6212398712398711,0.7346938775510204,NaN,0.35433070866141736,0.5511811023622047,0.0
0.8231582762557524,0.47246376811594204,106.0,0.8231582762557524,0.6159420289855072,NaN,0.44043321299638993,0.6064981949458483,0.0
0.5984180769144133,0.3674418604651163,40.0,0.5984180769144133,0.7674418604651163,NaN,0.15517241379310343,0.5689655172413793,0.0
0.8727523980815348,0.552,63.0,0.7879206634692246,0.8066666666666666,NaN,0.37419354838709673,0.7806451612903226,0.0
0.7895056160969985,0.3490683229813665,98.0,0.7661173512188872,0.6086956521739131,NaN,0.2804878048780488,0.5914634146341464,0.0
0.7592738581869017,0.6417391304347826,50.0,0.7592738581869017,0.7142857142857143,NaN,0.4315352697095436,0.7385892116182573,0.0
0.807996181312978,0.7154761904761905,77.0,0.807996181312978,0.732620320855615,NaN,0.46760563380281694,0.7718309859154929,0.0
0.7421800841262343,0.3028571428571429,51.0,0.7421800841262343,0.5205479452054794,NaN,0.19580419580419584,0.5314685314685315,0.0
0.4,0.15616438356164383,71.0,0.0,0.6164383561643836,NaN,0.1235955056179775,0.5056179775280899,0.0
0.8597544797544798,0.5685714285714286,56.0,0.7662574662574663,0.5135135135135135,NaN,0.35359116022099446,0.6298342541436464,0.0
0.6488277992366664,0.2459016393442623,54.0,0.6488277992366664,0.41975308641975306,NaN,0.12676056338028174,0.47887323943661975,0.0
0.8674208868720003,0.9086206896551724,35.0,0.7790348114533338,0.7651006711409396,NaN,0.6113207547169811,0.8603773584905661,0.0
0.7557448673462012,0.78125,48.0,0.7557448673462012,0.8020833333333334,NaN,0.5841584158415842,0.7623762376237624,0.0
0.8330188376667806,0.32432432432432434,35.0,0.7614554823811153,0.7027027027027027,NaN,0.2875816993464052,0.6797385620915033,0.0
0.7913618358917974,0.4093457943925234,48.0,0.7913618358917974,0.7850467289719626,NaN,0.3660714285714286,0.7321428571428572,0.0
0.0,0.38873239436619716,71.0,0.0,0.5774647887323944,NaN,0.19512195121951215,0.5,0.0
0.6897258297258296,0.38666666666666666,64.0,0.6897258297258296,0.4857142857142857,NaN,0.2666666666666667,0.5666666666666667,0.0
0.7827100435796087,0.7971014492753623,43.0,0.7827100435796087,0.7692307692307693,NaN,0.7414965986394557,0.7959183673469388,0.0
0.8587878787878789,0.28363636363636363,46.0,0.7646464646464647,0.8,NaN,0.24242424242424243,0.7619047619047619,0.0
0.8573925286406698,0.3235294117647059,75.0,0.762320881067783,0.59375,NaN,0.12173913043478257,0.6434782608695653,0.0
